id_proposta,faixa,valor_financiado,pd,fator_ead,ead,lgd,perda_esperada,perda_pct
P000335,1,30030.5,0.310022,1.041,31261.7505,0.611587,5927.399728,0.197379
P000336,2,28495.4,0.266252,1.015,28922.831,0.763587,5880.195649,0.206356
P000337,5,22251.12,0.095661,0.98,21806.0976,0.857587,1788.918904,0.080397
P000338,9,21965.88,0.044015,1.037,22778.61756,0.586587,588.108513,0.026774
P000339,10,89766.12,0.031273,1.015,91112.6118,0.667587,1902.2234,0.021191
P000340,6,19748.92,0.072116,1.02,20143.8984,0.832587,1209.49507,0.061244
P000341,3,28323.08,0.197394,1.015,28747.9262,0.667587,3788.324666,0.133754
P000342,6,109678.14,0.076986,1.04,114065.2656,0.763587,6705.408556,0.061137
P000343,7,21928.62,0.063207,1.027,22520.69274,0.845587,1203.663901,0.05489
P000344,9,30036.77,0.041127,1.04,31238.2408,0.763587,981.002823,0.03266
P000345,10,18979.92,0.024819,1.04,19739.1168,0.599587,293.7401,0.015476
P000346,4,53105.76,0.119467,1.041,55283.09616,0.719587,4752.50692,0.089491
P000347,9,71439.5,0.04294,1.002,71582.379,0.600587,1846.071527,0.025841
P000348,7,21001.46,0.058951,1.027,21568.49942,0.637587,810.684508,0.038601
P000349,8,45542.56,0.047622,1.032,46999.92192,0.719587,1610.58648,0.035364
P000350,10,23318.1,0.034685,1.04,24250.824,0.643587,541.3485,0.023216
P000351,2,47903.25,0.226873,1.04,49819.38,0.901587,10190.35964,0.212728
P000352,1,10929.6,0.60475,1.04,11366.784,0.857587,5895.108763,0.539371
P000353,2,22104.96,0.264247,1.038,22944.94848,0.762587,4623.667967,0.209169
P000354,1,16529.02,0.396334,1.032,17057.94864,0.532587,3600.627001,0.217837
P000355,8,53325.74,0.053713,1.04,55458.7696,0.763587,2274.616257,0.042655
P000356,1,11741.4,0.330137,1.021,11987.9694,0.520587,2060.309213,0.175474
P000357,8,42295.59,0.053796,1.04,43987.4136,0.832587,1970.201078,0.046582
P000358,8,22014.62,0.054108,1.04,22895.2048,0.763587,945.944953,0.042969
P000359,7,71089.85,0.062316,1.04,73933.444,0.763587,3518.010753,0.049487
P000360,8,61763.12,0.052037,0.995,61454.3044,0.611587,1955.800143,0.031666
P000361,10,43092.66,0.029143,1.041,44859.45906,0.719587,940.73722,0.021831
P000362,5,28260.77,0.089162,1.002,28317.29154,0.923587,2331.902719,0.082514
P000363,2,27488.25,0.285202,1.042,28642.7565,0.672587,5494.334153,0.199879
P000364,3,38652.04,0.207674,1.042,40275.42568,0.679587,5684.184676,0.14706
P000365,9,41605.76,0.040714,1.038,43186.77888,0.751587,1321.528243,0.031763
P000366,6,22287.68,0.066624,1.032,23000.88576,0.611587,937.197346,0.04205
P000367,3,40524.47,0.201318,1.042,42226.49774,0.751587,6389.190149,0.157663
P000368,8,42666.32,0.045027,1.015,43306.3148,0.753587,1469.466281,0.034441
P000369,9,10048.52,0.043712,0.98,9847.5496,0.643587,277.033839,0.02757
P000370,2,56651.7,0.257552,1.041,58974.4197,0.832587,12646.149561,0.223226
P000371,1,20400.6,0.556037,1.038,21175.8228,0.844587,9944.627287,0.487467
P000372,6,42017.44,0.078975,1.013,42563.66672,0.588587,1978.525105,0.047088
P000373,2,32377.38,0.234511,1.013,32798.28594,0.832587,6403.876512,0.197789
P000374,8,37790.72,0.051039,1.032,39000.02304,0.753587,1500.031019,0.039693
P000375,3,19465.6,0.189054,1.04,20244.224,0.753587,2884.163034,0.148167
P000376,6,112457.52,0.079448,1.04,116955.8208,0.901587,8377.479057,0.074495
P000377,10,37060.98,0.035123,1.032,38246.93136,0.611587,821.573902,0.022168
P000378,3,31823.22,0.192347,0.995,31664.1039,0.640587,3901.481841,0.122599
P000379,8,25198.74,0.053284,1.013,25526.32362,0.667587,908.017073,0.036034
P000380,2,11437.8,0.271037,1.024,11712.3072,0.520587,1652.58459,0.144484
P000381,3,25749.09,0.164528,1.037,26701.80633,0.753587,3310.650371,0.128573
P000382,10,37228.23,0.035492,1.04,38717.3592,0.763587,1049.2904,0.028185
P000383,2,27651.69,0.296584,1.04,28757.7576,0.588587,5020.103741,0.181548
P000384,5,72548.5,0.088971,1.038,75305.343,0.679587,4553.238731,0.062761
P000385,9,51112.88,0.039198,1.027,52492.92776,0.586587,1206.963532,0.023614
P000386,5,19957.7,0.103452,1.04,20756.008,0.763587,1639.61822,0.082155
P000387,3,49368.0,0.190887,1.042,51441.456,0.923587,9069.164151,0.183705
P000388,1,31447.5,0.3026,1.013,31856.3175,0.667587,6435.346115,0.204638
P000389,1,25062.18,0.380158,1.04,26064.6672,0.763587,7566.150909,0.301895
P000390,10,158952.0,0.028121,1.04,165310.08,0.667587,3103.417302,0.019524
P000391,8,34048.11,0.047744,1.024,34865.26464,0.427587,711.758269,0.020904
P000392,5,21756.0,0.101269,1.041,22647.996,0.611587,1402.70299,0.064474
P000393,6,35138.05,0.071422,1.04,36543.572,0.822587,2146.953834,0.061101
P000394,3,16271.2,0.148633,0.995,16189.844,0.611587,1471.685031,0.090447
P000395,3,36286.12,0.153208,1.042,37810.13704,0.751587,4353.79452,0.119985
P000396,1,15820.2,0.425998,1.032,16326.4464,0.832587,5790.669625,0.36603
P000397,6,20449.8,0.074997,1.027,21001.9446,0.586587,923.921352,0.04518
P000398,9,17177.4,0.042188,1.027,17641.1898,0.586587,436.561544,0.025415
P000399,3,21560.0,0.207082,1.042,22465.52,0.679587,3161.576869,0.146641
P000400,2,25439.68,0.263333,1.04,26457.2672,0.684587,4769.556284,0.187485
P000401,7,39702.6,0.061671,1.037,41171.5962,0.637587,1618.89356,0.040776
P000402,9,29775.6,0.037613,1.013,30162.6828,0.667587,757.391915,0.025437
P000403,8,18926.6,0.048785,1.04,19683.664,0.684587,657.38637,0.034733
P000404,1,36877.2,0.364116,1.042,38426.0424,0.672587,9410.518194,0.255185
P000405,5,58847.04,0.096915,1.04,61200.9216,0.822587,4878.995283,0.08291
P000406,5,23446.9,0.090553,1.027,24079.9663,0.586587,1279.06418,0.054552
P000407,2,16876.2,0.225287,1.041,17568.1242,0.915587,3623.771893,0.214727
P000408,7,39752.02,0.05619,1.015,40348.3003,0.558587,1266.404438,0.031858
P000409,10,32187.89,0.036449,1.037,33378.84193,0.753587,916.821998,0.028483
P000410,10,74654.58,0.028537,1.032,77043.52656,0.611587,1344.64797,0.018012
P000411,9,239174.0,0.037823,1.042,249219.308,0.679587,6405.962721,0.026784
P000412,2,20418.32,0.274324,1.013,20683.75816,0.667587,3787.927314,0.185516
P000413,2,21150.88,0.240618,1.037,21933.46256,0.637587,3364.913061,0.159091
P000414,6,35363.97,0.080598,1.04,36778.5288,0.427587,1267.49071,0.035841
P000415,6,34202.64,0.079284,1.013,34647.27432,0.832587,2287.085444,0.066869
P000416,4,21368.81,0.116676,1.037,22159.45597,0.753587,1948.386439,0.091179
P000417,10,27125.28,0.028699,1.041,28237.41648,0.832587,674.721795,0.024874
P000418,2,29690.54,0.216164,1.032,30640.63728,0.640587,4242.859869,0.142903
P000419,2,15585.92,0.288897,1.024,15959.98208,0.564587,2603.188025,0.167022
P000420,9,21378.14,0.039767,1.027,21955.34978,0.753587,657.955225,0.030777
P000421,7,16997.2,0.055132,1.02,17337.144,0.611587,584.569181,0.034392
P000422,7,19060.8,0.065864,1.013,19308.5904,0.667587,849.000469,0.044542
P000423,2,24834.48,0.220346,1.027,25505.01096,0.762587,4285.690951,0.17257
P000424,2,61874.28,0.262295,1.038,64225.50264,0.844587,14227.921781,0.229949
P000425,1,15913.4,0.316653,1.027,16343.0618,0.753587,3899.872332,0.245068
P000426,10,41149.11,0.022184,0.98,40326.1278,0.427587,382.52517,0.009296
P000427,1,19950.84,0.620258,1.032,20589.26688,0.719587,9189.592224,0.460612
P000428,1,22286.95,0.319262,1.04,23178.428,0.667587,4940.133217,0.22166
P000429,5,53827.19,0.085558,1.038,55872.62322,0.679587,3248.648151,0.060353
P000430,1,20418.2,0.402894,1.042,21275.7644,0.923587,7916.880094,0.387736
P000431,3,29172.91,0.202814,1.013,29552.15783,0.763587,4576.632739,0.15688
P000432,5,21353.96,0.087951,1.032,22037.28672,0.640587,1241.589057,0.058143
P000433,5,21344.4,0.085559,1.038,22155.4872,0.751587,1424.707731,0.066749
P000434,5,21304.64,0.084294,1.038,22114.21632,0.762587,1421.528445,0.066724
P000435,3,32947.8,0.184313,1.038,34199.8164,0.841587,5304.914193,0.16101
P000436,3,41123.66,0.205044,1.015,41740.5149,0.667587,5713.643678,0.138938
P000437,1,20684.4,0.580404,1.038,21470.4072,0.672587,8381.449576,0.405206
P000438,10,42381.92,0.025044,1.027,43526.23184,0.586587,639.41324,0.015087
P000439,9,40425.92,0.037054,1.002,40506.77184,0.600587,901.431788,0.022298
P000440,8,19731.6,0.048995,1.04,20520.864,0.832587,837.093235,0.042424
P000441,1,19470.32,0.321812,1.032,20093.37024,0.836587,5409.611753,0.277839
P000442,3,45589.22,0.180214,1.015,46273.0583,0.763587,6367.580696,0.139673
P000443,5,30710.13,0.096265,1.027,31539.30351,0.679587,2063.315504,0.067187
P000444,1,20506.2,0.36888,1.042,21367.4604,0.844587,6657.063545,0.324637
P000445,4,75528.43,0.127109,1.038,78398.51034,0.751587,7489.651934,0.099163
P000446,5,49950.94,0.105465,1.013,50600.30222,0.684587,3653.331107,0.073138
P000447,1,31854.78,0.847901,1.042,33192.68076,0.751587,21152.737098,0.664037
P000448,2,25725.47,0.238918,1.013,26059.90111,0.763587,4754.223916,0.184806
P000449,3,30437.71,0.182393,1.015,30894.27565,0.586587,3305.34907,0.108594
P000450,9,30826.4,0.037779,1.02,31442.928,0.611587,726.48678,0.023567
P000451,2,12292.85,0.244448,1.024,12587.8784,0.427587,1315.719496,0.107031
P000452,2,20669.0,0.272059,1.038,21454.422,0.841587,4912.222817,0.237661
P000453,1,30309.98,0.469965,1.04,31522.3792,0.753587,11163.956095,0.368326
P000454,4,21377.4,0.109032,1.038,22189.7412,0.679587,1644.191839,0.076913
P000455,7,112772.83,0.058882,1.038,117058.19754,0.679587,4684.127753,0.041536
P000456,1,19804.32,0.568901,0.995,19705.2984,0.836587,9378.449632,0.473556
P000457,2,77487.68,0.278278,1.04,80587.1872,0.588587,13199.42299,0.170342
P000458,2,14933.6,0.25851,1.027,15336.8072,0.558587,2214.636078,0.148299
P000459,9,61067.1,0.040209,1.013,61860.9723,0.667587,1660.531045,0.027192
P000460,5,21741.0,0.085138,1.02,22175.82,0.832587,1571.929461,0.072303
P000461,6,78843.0,0.068577,1.027,80971.761,0.672587,3734.733229,0.047369
P000462,10,18844.65,0.035784,1.015,19127.31975,0.667587,456.927559,0.024247
P000463,10,39483.0,0.036724,1.003,39601.449,0.586587,853.08883,0.021606
P000464,6,50842.58,0.067183,0.995,50588.3671,0.611587,2078.577993,0.040883
P000465,1,24910.65,0.529577,1.015,25284.30975,0.588587,7881.167494,0.316377
P000466,3,34217.1,0.151869,1.013,34661.9223,0.763587,4019.569945,0.117473
P000467,3,24410.88,0.149655,1.032,25192.02816,0.719587,2712.918042,0.111136
P000468,10,58942.1,0.034549,1.032,60828.2472,0.611587,1285.301707,0.021806
P000469,5,15870.8,0.090242,1.032,16378.6656,0.611587,903.954422,0.056957
P000470,1,40496.58,0.494419,1.04,42116.4432,0.667587,13901.278918,0.34327
P000471,7,36753.6,0.06323,1.032,37929.7152,0.832587,1996.779182,0.054329
P000472,8,19905.6,0.05047,1.037,20642.1072,0.558587,581.937769,0.029235
P000473,4,11235.4,0.138111,1.024,11505.0496,0.599587,952.728731,0.084797
P000474,8,23797.98,0.049072,1.013,24107.35374,0.667587,789.746726,0.033185
P000475,3,13015.2,0.190985,1.021,13288.5192,0.348587,884.680029,0.067973
P000476,10,60632.04,0.024216,1.015,61541.5206,0.586587,874.190921,0.014418
P000477,4,46601.56,0.120332,1.013,47207.38028,0.832587,4729.539561,0.101489
P000478,1,35558.22,0.371837,1.04,36980.5488,0.763587,10499.872547,0.295287
P000479,3,16694.79,0.196886,1.04,17362.5816,0.348587,1191.628519,0.071377
P000480,7,27319.36,0.061705,0.98,26772.9728,0.599587,990.539303,0.036258
P000481,2,28461.51,0.233961,1.015,28888.43265,0.588587,3978.11591,0.139772
P000482,5,19514.0,0.084225,1.04,20294.56,0.763587,1305.202077,0.066885
P000483,7,21202.34,0.057887,1.024,21711.19616,0.857587,1077.807727,0.050834
P000484,9,37615.64,0.038445,1.04,39120.2656,0.763587,1148.406406,0.03053
P000485,2,95981.04,0.239825,1.027,98572.52808,0.672587,15900.054283,0.165658
P000486,3,54840.21,0.172372,1.015,55662.81315,0.832587,7988.444796,0.145668
P000487,4,19828.6,0.128513,1.042,20661.4012,0.923587,2452.361237,0.123678
P000488,2,44593.68,0.215245,1.02,45485.5536,0.832587,8151.45768,0.182794
P000489,3,47825.85,0.149918,1.038,49643.2323,0.679587,5057.772864,0.105754
P000490,2,48763.0,0.25614,1.04,50713.52,0.667587,8671.803985,0.177836
P000491,6,21783.8,0.070407,1.024,22306.6112,0.643587,1010.77273,0.0464
P000492,3,33154.81,0.155516,1.032,34215.76392,0.832587,4430.286927,0.133624
P000493,3,47370.04,0.187916,1.041,49312.21164,0.640587,5936.02063,0.125312
P000494,1,16260.4,0.451558,1.037,16862.0348,0.558587,4253.179832,0.261567
P000495,6,61386.72,0.082827,1.027,63044.16144,0.637587,3329.334776,0.054235
P000496,1,40213.08,0.504162,1.042,41902.02936,0.844587,17842.243276,0.443693
P000497,9,49489.87,0.043564,1.027,50826.09649,0.586587,1298.817881,0.026244
P000498,5,16157.96,0.098366,0.98,15834.8008,0.427587,666.014011,0.041219
P000499,3,19764.8,0.156523,1.04,20555.392,0.901587,2900.74904,0.146763
P000500,3,27297.12,0.144621,1.027,28034.14224,0.751587,3047.172161,0.11163
P000501,4,35738.96,0.121053,1.04,37168.5184,0.667587,3003.707758,0.084046
P000502,7,34117.45,0.062657,1.002,34185.6849,0.679587,1455.65548,0.042666
P000503,10,17790.5,0.034175,1.04,18502.12,0.599587,379.122318,0.02131
P000504,2,38176.0,0.237893,1.027,39206.752,0.600587,5601.678814,0.146733
P000505,3,33880.99,0.198394,1.04,35236.2296,0.901587,6302.668582,0.186024
P000506,5,28697.24,0.104375,1.015,29127.6986,0.763587,2321.455716,0.080895
P000507,9,42892.08,0.040906,1.015,43535.4612,0.667587,1188.886852,0.027718
P000508,3,20567.8,0.195548,1.002,20608.9356,0.762587,3073.254944,0.149421
P000509,1,17080.8,0.359716,1.041,17781.1128,0.640587,4097.293971,0.239877
P000510,2,12870.0,0.221917,1.024,13178.88,0.564587,1651.203391,0.128299
P000511,4,30349.92,0.121709,1.038,31503.21696,0.841587,3226.842963,0.106321
P000512,2,18532.8,0.278406,1.04,19274.112,0.684587,3673.513694,0.198217
P000513,10,24519.44,0.032202,1.037,25426.65928,0.507587,415.606583,0.01695
P000514,9,21270.6,0.042242,1.003,21334.4118,0.637587,574.603163,0.027014
P000515,8,50839.2,0.050068,1.027,52211.8584,0.586587,1533.431972,0.030162
P000516,8,28699.78,0.052703,0.995,28556.2811,0.915587,1377.948133,0.048012
P000517,3,50508.0,0.167258,1.027,51871.716,0.762587,6616.17686,0.130993
P000518,7,40478.7,0.060648,1.041,42138.3267,0.640587,1637.099997,0.040443
P000519,2,18095.0,0.243653,1.04,18818.8,0.667587,3061.056534,0.169166
P000520,3,29699.0,0.176451,1.027,30500.873,0.586587,3156.948804,0.106298
P000521,4,32536.0,0.109937,1.002,32601.072,0.841587,3016.297,0.092706
P000522,4,29332.6,0.136594,1.041,30535.2366,0.719587,3001.352977,0.102321
P000523,2,33406.56,0.230484,1.032,34475.56992,0.719587,5717.876997,0.17116
P000524,2,46975.2,0.237258,1.015,47679.828,0.753587,8524.897785,0.181477
P000525,9,57991.2,0.040807,1.02,59151.024,0.611587,1476.238807,0.025456
P000526,6,45696.8,0.076951,1.038,47433.2784,0.841587,3071.840195,0.067222
P000527,2,27464.76,0.249664,1.037,28480.95612,0.637587,4533.6613,0.165072
P000528,10,26456.08,0.03339,1.003,26535.44824,0.637587,564.906975,0.021353
P000529,4,62294.58,0.118754,1.015,63228.9987,0.667587,5012.713423,0.080468
P000530,3,49065.12,0.177828,0.995,48819.7944,0.719587,6247.10601,0.127323
P000531,8,17201.08,0.048438,1.027,17665.50916,0.586587,501.926889,0.02918
P000532,5,40243.42,0.095302,1.015,40847.0713,0.832587,3241.100322,0.080537
P000533,6,47785.38,0.066783,1.038,49601.22444,0.751587,2489.631196,0.0521
P000534,8,47338.65,0.049296,1.04,49232.196,0.901587,2188.099575,0.046222
P000535,4,27074.46,0.114884,1.038,28103.28948,0.751587,2426.583402,0.089626
P000536,9,24081.31,0.039853,0.995,23960.90345,0.719587,687.142673,0.028534
P000537,4,50216.45,0.117959,1.003,50367.09935,0.845587,5023.824924,0.100043
P000538,1,37797.72,0.661883,1.04,39309.6288,0.763587,19867.292325,0.525621
P000539,4,58179.68,0.13298,1.04,60506.8672,0.588587,4735.883104,0.081401
P000540,9,43256.62,0.044504,1.02,44121.7524,0.611587,1200.9004,0.027762
P000541,2,18689.0,0.300806,1.04,19436.56,0.684587,4002.522175,0.214165
P000542,1,16429.14,0.682627,1.037,17037.01818,0.637587,7415.085899,0.451337
P000543,1,28395.58,0.657776,1.041,29559.79878,0.719587,13991.450923,0.492733
P000544,2,17947.96,0.228812,1.027,18432.55492,0.558587,2355.890555,0.131262
P000545,6,37098.54,0.077901,1.015,37655.0181,0.763587,2239.865193,0.060376
P000546,2,25685.03,0.254137,0.995,25556.60485,0.611587,3972.186925,0.15465
P000547,3,62839.76,0.15236,1.042,65479.02992,0.751587,7498.112796,0.119321
P000548,1,21712.92,0.318106,1.032,22407.73344,0.640587,4566.118295,0.210295
P000549,10,53315.35,0.030277,1.042,55554.5947,0.679587,1143.088995,0.02144
P000550,2,57043.48,0.24912,1.04,59325.2192,0.667587,9866.322753,0.172961
P000551,2,58007.55,0.278439,0.995,57717.51225,0.719587,11564.321074,0.199359
P000552,5,29683.71,0.090707,1.027,30485.17017,0.674587,1865.389015,0.062842
P000553,5,56048.01,0.104822,1.013,56776.63413,0.763587,4544.42577,0.081081
P000554,2,23391.66,0.288295,1.04,24327.3264,0.599587,4205.169425,0.179772
P000555,2,20647.0,0.270909,1.038,21431.586,0.672587,3905.046316,0.189134
P000556,7,41483.4,0.06539,1.015,42105.651,0.763587,2102.370281,0.05068
P000557,9,35474.89,0.038022,1.024,36326.28736,0.427587,590.574716,0.016648
P000558,10,47629.5,0.027072,1.013,48248.6835,0.763587,997.373405,0.02094
P000559,1,21432.4,0.367519,1.038,22246.8312,0.841587,6880.921567,0.321052
P000560,9,40303.42,0.04233,1.037,41794.64654,0.586587,1037.75806,0.025749
P000561,7,40048.17,0.060607,1.042,41730.19314,0.751587,1900.869675,0.047465
P000562,2,16350.81,0.248726,1.021,16694.17701,0.564587,2344.322426,0.143377
P000563,6,32054.4,0.069824,1.04,33336.576,0.667587,1553.932771,0.048478
P000564,3,20302.65,0.146399,1.04,21114.756,0.667587,2063.624717,0.101643
P000565,10,20753.92,0.03574,1.021,21189.75232,0.599587,454.082777,0.021879
P000566,1,18682.4,0.383787,1.015,18962.636,0.763587,5557.093921,0.297451
P000567,7,32706.24,0.055977,1.04,34014.4896,0.763587,1453.901037,0.044453
P000568,8,52091.04,0.046606,1.002,52195.22208,0.672587,1636.137863,0.031409
P000569,3,21920.14,0.171384,0.98,21481.7372,0.520587,1916.607293,0.087436
P000570,10,14664.96,0.033815,1.04,15251.5584,0.427587,220.517728,0.015037
P000571,10,25885.16,0.034223,1.015,26273.4374,0.586587,527.43943,0.020376
P000572,2,28307.02,0.277334,1.042,29495.91484,0.751587,6148.14123,0.217195
P000573,6,24409.44,0.079741,1.015,24775.5816,0.586587,1158.876461,0.047477
P000574,6,50612.25,0.069876,1.024,51826.944,0.599587,2171.372522,0.042902
P000575,1,16361.4,0.417756,0.995,16279.593,0.753587,5125.071153,0.313242
P000576,6,14962.2,0.077873,1.037,15515.8014,0.637587,770.368215,0.051488
P000577,2,25206.79,0.238602,1.04,26215.0616,0.822587,5145.254234,0.204122
P000578,1,28908.0,0.391467,1.04,30064.32,0.763587,8986.803279,0.310876
P000579,6,28956.39,0.073424,1.038,30056.73282,0.751587,1658.661304,0.057281
P000580,10,15074.2,0.032629,1.027,15481.2034,0.637587,322.072903,0.021366
P000581,5,21142.17,0.09979,1.04,21987.8568,0.901587,1978.240944,0.093568
P000582,10,9429.2,0.030088,1.021,9627.2132,0.427587,123.856361,0.013135
P000583,1,71683.85,0.354605,1.038,74407.8363,0.751587,19830.912257,0.276644
P000584,1,19388.6,0.318763,1.04,20164.144,0.763587,4908.014107,0.253139
P000585,1,31526.22,0.325144,1.041,32818.79502,0.836587,8927.068618,0.283163
P000586,5,71425.44,0.100004,1.038,74139.60672,0.679587,5038.639843,0.070544
P000587,10,30650.8,0.025458,1.04,31876.832,0.427587,346.999208,0.011321
P000588,8,30959.04,0.047028,1.02,31578.2208,0.719587,1068.628399,0.034517
P000589,9,38362.5,0.041236,1.04,39897.0,0.901587,1483.278013,0.038665
P000590,2,18304.0,0.222391,1.04,19036.16,0.832587,3524.728184,0.192566
P000591,5,12740.49,0.100114,1.021,13008.04029,0.857587,1116.821613,0.087659
P000592,3,10743.1,0.208772,1.024,11000.9344,0.427587,982.032047,0.09141
P000593,5,47949.16,0.101981,1.042,49963.02472,0.841587,4288.12864,0.089431
P000594,1,23759.12,0.302787,1.04,24709.4848,0.684587,5121.880843,0.215575
P000595,7,35003.94,0.057559,1.041,36439.10154,0.719587,1509.257244,0.043117
P000596,10,29453.76,0.020717,1.015,29895.5664,0.901587,558.39984,0.018959
P000597,1,20214.35,0.588452,1.04,21022.924,0.753587,9322.599593,0.461187
P000598,2,24741.12,0.261022,1.038,25681.28256,0.844587,5661.585421,0.228833
P000599,7,16453.84,0.066295,1.024,16848.73216,0.857587,957.913182,0.058218
P000600,9,20375.18,0.042195,1.015,20680.8077,0.763587,666.323331,0.032703
P000601,8,17888.2,0.053219,1.015,18156.523,0.832587,804.500729,0.044974
P000602,3,25166.12,0.179006,1.04,26172.7648,0.684587,3207.342021,0.127447
P000603,4,28845.72,0.128013,1.04,29999.5488,0.763587,2932.416645,0.101659
P000604,10,45402.24,0.035519,1.04,47218.3296,0.588587,987.139581,0.021742
P000605,1,18011.4,0.49476,1.04,18731.856,0.667587,6187.04658,0.343507
P000606,1,12194.6,0.362206,1.04,12682.384,0.599587,2754.286574,0.225861
P000607,5,58279.89,0.087032,0.995,57988.49055,0.753587,3803.261323,0.065259
